people_ID,Infect_Prob
6162,52.018592255563696
18598,51.3672804623503
5212,51.94729190921482
18731,51.847115882256745
18177,51.8041285981746
5232,55.90061442758256
5753,52.29213172125302
5118,51.800124707984686
18055,60.63023430310897
18151,58.99649934918605
5572,51.51661368452585
18502,52.61501739559563
18178,51.70507250336061
6276,51.43959131361057
5226,62.019692400204875
18411,51.12089279323309
6134,51.72089905233265
5177,51.22253156055373
18031,51.310028490241294
17853,51.66411569605394
6171,52.51873517201862
5725,57.83692670208312
6282,51.63345007549806
18762,51.52491273575922
17909,51.432335823519516
18357,51.47992556718066
5981,51.5206867304439
5862,51.63096887990167
18461,51.532911648564266
5275,51.233677125116905
6084,51.721744536711824
18403,50.84452567061423
17856,51.53802784411986
17723,51.43589877730215
6103,51.54791335835065
17897,51.81075653541666
6042,51.72869330106016
6219,59.767470275806886
5697,62.45573506506834
18636,60.12045525294199
5343,52.77541395943989
5994,51.76058209819151
5956,56.82454870500715
5666,51.4945568158374
18791,51.2130810009426
5686,51.05471299969175
6027,51.467275644439184
5751,51.3970674133669
18812,60.98437617557852
18688,52.30001666103787
18441,55.836143650092154
5508,50.984159724555624
5889,51.459017627118065
5843,51.33366171142818
5459,51.09349254660399
18141,52.14454596797657
18757,55.865205431690576
6313,51.534901360693496
6032,61.982197122847765
18475,51.26774862697525
17702,51.80014083992896
5815,51.91557925513703
18816,50.85248228073436
18589,51.228226309147644
17738,51.00147566659391
18553,51.90772956609416
5538,51.01909319669851
18472,51.11973426039774
5453,51.49269021150658
18026,52.28569141476579
18409,51.17621646896136
5444,51.204408633847954
17965,50.95237753359223
18541,51.22943624923011
5371,50.89119746785838
6051,52.255690677393865
18882,51.55235230228439
5108,51.05971286846375
6005,59.04097752695208
5380,51.257466765818634
6151,51.52234328868494
18195,50.95020595518183
17695,51.92273184303714
5101,51.81662181450457
5255,51.87659194678444
5579,51.453491805442596
18509,51.38594137832787
5257,51.165406837857255
6310,59.60989829267672
5431,51.15582120672546
17703,52.03688443290433
18316,51.99270246071455
5174,51.88265301908731
18337,51.50079387875203
18515,51.254898147109905
17993,54.76833671506391
6232,51.181234748386366
5339,51.54539105626786
5972,51.102464742887435
6097,50.550872129370966
5130,50.86002810171807
5934,51.52760881048957
17646,55.252920394463715
5803,51.353404125621005
18134,59.27567480057325
18301,51.73528257382329
18071,51.2134055308095
5973,51.384011341002044
17972,58.13500062964442
6212,62.370583206680884
17886,51.937574963343
18584,50.95335723941628
18027,54.62566957173622
5093,51.108928870071125
5817,51.27605743471855
5519,51.51076909438714
18127,51.57432355208469
6144,50.10521555378266
5430,50.53408332767049
6179,51.507789734365474
5921,51.114222643745656
5788,51.01817283180553
17960,50.725533952600294
5682,51.18665706475617
5713,52.045383443057105
18735,51.791785438403686
18693,51.122876853399944
6256,51.49674854203051
18064,50.89865907497346
18302,51.09163513552707
5620,50.699997150355735
18010,50.41527247163997
18647,51.336319968406194
5749,51.12969527885055
18286,50.93944403029671
5381,51.253766493257125
6012,52.06405078220773
18043,51.03022195861557
18845,54.12784373852311
17736,51.5023722016742
17919,50.91390983413923
5297,52.074136794631116
17651,51.117516965524565
5109,51.1025146434062
5756,51.45402266848207
17628,51.444245979894845
6237,50.84222471060663
18407,50.81329438388298
5157,51.76059205214373
17902,51.476120492865206
18650,51.0596623585257
5589,51.21981375075391
6010,50.69583508885861
18792,51.343136547681155
17932,50.980791620416355
18568,50.761686885006554
17684,51.49006785413003
5573,50.97377800883407
17685,52.072540455935524
5948,59.319173162099126
5469,51.48781573345071
18736,57.82121463487766
17664,50.979295602823605
6319,56.77881202759833
5421,51.47035135877848
18648,50.99502204197861
18369,57.28915968930798
6065,51.74047718705387
18486,51.078862898026074
5259,50.23716329145051
18524,60.32197527677131
17774,50.979581348166604
5955,50.64806166131642
17701,51.41007442234511
6312,50.87500030552953
18094,50.66141120561635
17647,51.52341998646013
5515,59.38174398733139
18087,51.081882023233135
18278,51.08667412787133
18868,50.89836181969555
18764,51.02601805492319
5478,51.32651260228984
6091,50.710849168933926
18358,50.99262784452179
18570,57.808005672169
17994,51.033544314445024
17931,50.822165247427854
18476,51.278405340869455
6314,51.180370384746666
5727,62.6661826082
5879,56.60677148763387
6240,51.06114864631634
17663,50.935823739676984
18457,59.39294979563003
18562,51.0871868539854
17908,61.241385191172895
18183,50.8504627396235
5203,51.08570858883336
18658,50.93539597835927
18745,50.34297461348615
17889,50.25110875985235
5185,65.99932568531797
6161,51.73387185195702
5833,51.1442446552203
5348,51.05032735038071
6261,51.000545552189735
5841,51.47478845333781
5503,50.87959895260594
5187,51.48447528598783
18789,50.538617019895014
5674,50.93743694062831
18768,51.220253591018576
18430,50.90873141506542
5931,50.586960638422894
18787,55.75342335461278
5284,50.57551248450528
18544,51.43696155829228
18726,51.18675481993225
17907,50.48665585167084
17850,51.56282360400409
18073,50.848776430273766
5631,50.24690578388481
6190,50.89679741781322
5482,50.53964049942439
18865,51.328134105043326
18700,50.677035480441965
6234,54.928685092921455
5689,50.940907067109165
18585,51.14283717440872
17674,51.76634018704139
17875,59.776628668087426
5997,51.124935283341905
5405,51.190739352233805
18201,55.167522740864634
18575,51.20919423439062
5196,50.7374649814709
17709,52.990997060102856
5687,50.59319790888747
6284,59.261114718042826
6140,50.6824154088811
18352,50.51774283150136
17718,50.78664514829951
6247,50.7372752680175
18578,50.85888503277129
18135,50.38517460733022
6052,53.92975309153644
5132,50.739521673431184
5846,50.230433553826174
5138,55.60873021330975
5149,51.01859670422019
6321,51.27626028267164
18115,49.91913111891293
5688,50.584716247186385
5748,50.89903018364171
17793,49.99670167521165
5855,51.42983580514857
6305,54.964760271999126
18085,50.61538424509924
5404,61.1131859614428
5870,50.77349439138429
18866,50.72801348742241
5957,50.85596969962178
18138,50.50581113537222
6246,49.91725075882598
18643,50.16444689107729
6210,59.15431410067585
17843,51.37611060796465
18260,51.042562712817926
5667,60.874997393138784
18661,50.15356252344114
18319,51.07186473760321
5762,50.07690737414712
17727,51.22370715963873
18853,50.90800075083543
6251,54.66784316579745
18710,50.31842661514953
18809,57.95797023489898
6067,50.9519438279424
6138,50.76608433253771
5374,49.82335100688943
18408,59.57463082835403
5331,50.412771144731
5194,49.76976201099012
18692,55.38244723561199
18668,50.45973077995185
5296,50.72461045105587
5546,50.541987402657824
5442,50.28199939913678
5699,50.34361356121265
18255,53.603193229897606
5744,49.411741830633765
18169,57.8169763801136
18343,50.11008681373866
17626,49.67927828338588
17878,63.39339477815168
5474,49.959592157835914
18653,57.122417089090575
5137,50.220266819797864
5602,47.7503566332546
5907,47.21208976650458
5779,46.65161926221201
18180,45.986694118288725
18188,45.509017796383745
18207,64.48318170021497
5379,62.07054457723397
18106,49.42109927749338
5783,49.23796300415401
17890,48.768357886615775
5866,50.04548550403477
18012,49.613394036058224
17711,49.550786740041445
6133,50.05336307619215
6071,50.06101147650863
5857,49.717889600891155
18462,49.46600085758445
5116,59.50729486629251
6136,51.56031156844388
17704,57.6120592269218
5662,50.63567680590899
17690,50.3632238665172
6131,57.849161375831436
18288,50.211602660134446
18203,50.00494727353857
18110,65.10415413230875
17743,49.515659412858156
5207,51.107796941712174
5298,63.559089353303825
5328,51.00050657929654
18238,60.0475635832824
5426,54.466945282574045
6298,49.45540531264926
6106,50.651628410623324
5282,48.97711140101468
6178,62.01922488248429
18227,50.664583817491454
17631,51.06714440902968
5598,50.52376146160237
17820,49.75138775913777
18312,49.65506989096822
18716,49.2831136076483
18529,49.377580369204466
17925,49.53570082164242
18314,49.07034896299453
5859,50.89824780852724
6283,50.69690962772421
5562,50.2665449203036
5722,50.55849472120082
18059,50.328125471695785
5770,50.89617968233964
18181,55.65813344274267
17649,50.185368603617185
5828,49.61705088227043
5778,48.25332875279071
17772,51.09892511660779
18732,50.42537859136069
6073,50.021886323985036
18687,51.41685944286911
5395,51.0887610644012
6058,50.58337617553842
18579,52.83921595408171
18846,52.14723137455154
5265,50.23008503529757
17862,52.63136159578563
5237,61.67445111833055
17976,50.05348401641197
18267,59.99425014461668
6048,51.69841619184292
18237,51.81018775933323
18077,51.971737903175466
18299,52.1096445606784
5166,51.39506658166139
5824,51.50022953020239
5216,51.457610048654246
18788,51.65911286530601
6231,51.02434287809548
5178,50.82452449363003
18208,52.049740703286886
18376,51.96561699813927
5350,60.527689500074175
5903,51.22269158609181
18061,51.91212724723992
18821,49.31875843970739
18374,52.05611780841723
5392,51.63275214820973
17958,51.34228967734819
6315,50.79737914520177
5349,51.72899599324343
5227,51.20547065369937
5280,55.387611576357074
6303,62.94326651415082
6023,52.32707590898601
5581,51.16885111933267
18202,57.427438187404476
5970,50.937995536462466
18504,50.83975498931294
18047,51.77999216314922
5532,58.586451655536955
18588,51.40845970443863
6098,51.72159773922274
6189,51.42676627088121
17632,49.6485916787852
5359,51.49141578284921
18500,51.0780742822059
6293,50.71632548872897
5205,54.74124479218461
17915,50.99521073920352
17987,51.27735370094355
5517,51.32649378699093
5501,62.54430959579602
5764,51.1229961670875
18211,53.249035827697625
18487,67.90724147555433
17863,51.24260327236556
5191,51.32171419442953
6111,51.70422136573221
5769,52.06365449628959
18605,56.97671523655806
18038,51.515579555523416
5930,51.005958990840114
18072,51.179084994864056
6102,66.88737084103242
18020,50.942625714825155
17665,51.38492803580702
17668,51.17253985797432
18705,51.03009028321169
17968,60.301471810895066
18212,51.87378116433431
5968,51.29261603136036
17938,51.305432003080156
6277,51.19234671695635
18536,51.21756583980397
18613,62.84610925528386
5766,51.397325748597225
18474,51.42035984879206
18297,53.286190104564646
18753,51.03946633509054
18701,58.25415589711733
5835,50.872172110976784
18142,51.25748280004981
18838,51.20021465297888
17719,56.39027448861579
5890,51.24847013001504
5560,59.17565203917635
17658,51.35254031097722
18582,51.106069836790354
18300,51.01044617211297
18679,59.52041825305984
18365,51.47693599053146
18901,54.92105778065312
18414,50.52028003975533
18889,50.920904137269574
18257,50.92270374172874
18884,50.670764766309084
18873,51.224837987426156
5369,51.278614935676416
18698,51.04174035368992
5746,54.598327703318674
17844,61.53527879241304
18893,50.829749088658
17867,51.53115465379038
17899,50.8155073494051
18546,50.82145576890009
18325,51.22462309194476
6220,50.87912612735117
18625,50.63867912300992
18053,51.44052935804038
5607,62.43089700615734
5989,51.108100214015
17712,50.79507776757005
18799,51.04344560063328
5483,51.01254757903983
6157,50.92305093335783
5715,51.297551619202494
17814,51.9862254166135
17754,50.68511779272927
5375,51.25898288005972
17627,60.84882555629692
17654,59.389925679917134
5923,50.75971189177824
18348,50.839497581410626
18657,49.39661168531848
5262,50.76587781082074
18491,51.03658145162403
5851,64.92637220122629
17956,50.240045617632326
6270,50.95077514699031
5932,51.28116020404721
18323,50.699439234399165
5290,54.38260769862177
5434,50.73097918953388
17782,51.077999498699235
5836,50.54992499399716
5729,50.91604654992008
17780,50.840494137299686
17757,51.76344664998878
5197,50.97126046882329
18498,50.111785108593445
18832,57.950133129670334
18023,50.306096308305825
5435,50.7933245368828
18852,50.11746613935906
18254,50.84219946409999
18024,49.66971859153542
6194,50.76571396464228
18007,58.52997479894987
5473,61.32105616611472
5550,50.560833783705604
18451,61.552968225563234
6081,50.7161244629762
5506,49.915828637709225
18098,50.803728335374366
17952,50.348296087032786
5844,51.16111616840984
5692,50.03330471719549
5499,50.748971149952396
5145,50.586412293504175
18499,49.88183461502583
5084,50.45577688721062
6169,56.43133458617081
18758,50.79117306399479
18419,50.85219134855143
5838,50.744939415652254
5847,50.81448740803311
18869,51.061456016736265
5346,51.06418637104504
18885,50.75447152207928
5183,50.83976234718023
5818,51.37694662153501
5648,51.185895909982
18390,59.671288740105005
18537,50.56997663158935
17954,50.3525047842803
17786,50.61640583158687
17636,51.76561352247929
17660,51.025923796137135
18221,50.68576270364673
5869,51.0586677542658
5656,50.563157262636025
5684,49.98768970167194
5141,50.889380182173
6168,50.63032703219086
18908,50.97643013213976
5531,50.25590598043838
5680,60.42140572332695
5960,50.514462101453745
18065,51.325029638702155
18429,51.467689226449636
18793,49.62629834042353
5457,50.914883499082194
18356,50.14892254327963
17766,57.734560304104285
6066,50.45739069362436
18841,53.37139796516403
5549,61.36996640725691
5398,50.75812590140249
17904,50.48349532030763
18322,59.93408076320016
5119,51.10949331294737
5705,55.976588424039605
5977,50.95305773160112
18125,50.95442717089332
18080,50.213989284308624
5946,50.833431836292085
18677,50.658143155384025
6046,54.81881838087058
18317,50.709660035487026
5892,50.23572395011929
5300,50.73880534358918
5291,50.34539684202453
5819,50.57325112830766
18444,50.585704315590405
5294,56.39019847748947
6055,50.93910414840053
6064,50.46532420694451
18667,51.20659508487409
5541,50.799313635626646
5991,50.635034726736805
6244,61.274418572618124
5837,61.77895543247839
5827,50.232200585962346
18697,50.62021919573715
18146,53.67006031182741
5920,50.22908853675224
18111,50.61060119050826
17933,62.204433846660905
18607,50.29879791986992
18248,50.27537122885003
5831,50.51424734801739
5184,50.652083314842656
17934,50.1480990476945
17746,50.38443803550021
6202,50.89309600629783
5199,50.22210165254918
5884,50.51167371456089
17728,50.549462473267106
5657,50.24279681698358
5144,50.652459943255884
6217,53.9860707670595
17677,50.06272819679649
6026,49.97526048706324
6233,50.30889486436136
5446,58.87174473375038
5962,50.412852096333005
18423,49.924555700465724
17715,56.83913546227417
17841,50.563316395135296
5800,50.67751661073149
6187,50.242231982468105
5361,57.58187189261611
5384,59.86613651507852
18797,51.71678802732134
18287,50.3740999874839
5558,50.39735421263332
18790,50.21695895450847
5771,51.11511087370423
5209,61.74015662859688
6243,50.52446316820544
18747,49.85499396441927
18587,59.14685459155515
5086,50.805381430098
5443,50.17323939076783
5148,50.31736711516245
18649,50.36772401195016
6278,49.94044976651717
18204,49.80485726255414
5422,58.3756777338529
5467,50.22709988721797
17923,60.11292597771086
18320,60.81422869123343
5094,50.00928552669429
6088,50.456839526214694
5429,50.719472067920336
5529,50.444714743400056
18218,49.42374918249458
5679,49.92686630380927
17913,50.91805208747708
18576,49.41450271073087
18724,50.45181444816131
6238,49.9542135285715
18637,50.76231349197437
18748,50.1384443919057
5252,58.44689218136004
18075,50.032882086143886
18222,49.333779408661265
5273,50.2689676839156
5886,50.16799131749341
6033,50.2541029393384
18291,49.24680452499709
5616,57.40367634871463
18166,49.56663853618501
17692,49.980470321323864
5219,50.53450608949031
5988,50.40150512885798
5504,49.946088372671944
18129,50.59430343653116
18440,53.94592257455164
18488,50.65155955296752
18131,50.34084281745392
18849,50.039595744395996
18162,49.34246666351979
18829,62.08122148875465
5156,50.633659399130394
18013,50.122439005709545
18804,49.789338520870054
17708,50.06412828714922
17795,50.536552121213774
5811,49.835753647738066
17936,50.67516714311371
5221,50.28545690405465
5845,50.25351530491956
18490,50.17704231273005
5126,50.070406229575255
18367,50.82730873712529
5767,57.88142521314206
5438,50.51159886937795
18746,49.55452894414256
18883,51.055130178427675
17822,50.29353479390253
5535,49.578475160412644
5447,49.66100720355544
5804,50.02978869880028
18729,50.01250676275501
18032,58.23947087527652
5570,49.83057413495997
18837,49.82570227117347
18690,49.87317193612637
5245,49.46454028590361
6123,50.37495235644642
17916,49.59786838847296
18859,49.50137516020023
18232,50.295871897961774
5954,50.47052559331199
5308,49.50463199218153
18458,49.77209099152099
5813,50.33857570675436
5914,49.89755364243615
18561,50.42217343465023
18114,55.59209815972874
5590,49.866422143191826
17848,50.025269555592004
5309,49.96689571380982
5110,59.25353626582568
6192,50.053927482081306
5079,50.18002847482128
5640,50.66577332068708
18067,50.26576053388696
5695,49.86438768720775
18620,50.14872561220023
18215,53.64505663952006
5626,49.58543990082799
17720,49.75459356401671
18548,49.435200596803455
6280,56.87110757774723
18449,50.33865218758704
18450,50.48105261140821
18005,50.15856494947911
18831,49.6058156430143
18683,49.90018291675002
17764,49.80222578337589
5439,49.42906055943061
6322,49.74909918889585
18280,48.83827465116496
6172,50.274221716763215
18466,60.37974924677859
18359,49.70532476753327
18002,49.88712498215083
18334,60.88820242036833
6110,49.84335091861273
5486,50.563002219861055
5251,62.00242058363859
5919,50.56162968777633
6215,50.816302642501554
5812,58.25447791562784
18156,49.98846732737458
17650,49.35346665475254
18415,49.9966866694621
18160,49.89196233055433
5928,50.20383196328383
6056,56.96693205709276
18025,50.097174213777365
6054,49.87474435041442
17681,49.64238230399961
17776,50.03760579241294
18133,49.39523854317587
18708,50.20998600322176
5394,49.5885975300504
6119,49.85859493511436
5270,49.83245433643248
17959,50.467526665432246
5406,49.24592224074186
5950,49.03324885028138
18168,60.34919995697681
18029,49.42644246494801
6239,49.87766619613419
18467,56.559541386767805
17964,49.71592554229632
18656,50.903519316669794
18552,49.78907305634047
18079,49.43994166867899
18678,63.93543927355122
6039,49.95474395357998
18185,49.87496316542845
6203,49.97871214821141
5360,50.00745187516587
18909,50.02123061574873
18196,56.98692525328889
18632,50.59660190781271
18512,49.43881345809822
18034,54.71702646760774
5268,49.95258467516703
6223,50.39014369584989
18631,49.60662147180867
5373,50.16997534678906
18696,50.32675985838825
5789,50.403266315133436
18900,50.1960211287386
5681,49.90598200187172
18283,50.203286604856686
18847,56.95194629879892
5159,49.99089089103647
5551,58.768512793017436
18074,50.13949711653991
17784,49.42733051341077
5335,50.34383375709783
18903,50.24224154664667
18062,49.69592834997254
18630,50.109891638067396
5599,49.68730347729736
17999,49.60866700977001
5701,49.75716452649263
18827,49.69486768242366
17970,51.945757115835356
5419,50.487681083662224
18581,50.10081352168067
17861,62.548667378912384
5393,50.1725968882393
17806,59.355292953505774
6129,49.96104364259227
5161,59.14571715882177
17804,49.78996417858711
5780,49.63617166911691
5479,49.25520097093159
18086,49.68048905884973
6248,49.89720358816349
17798,49.39655889085818
18157,49.91527093423754
18272,49.24511533552723
18022,49.923163972940365
18770,49.99591307911702
5230,50.46206517946023
5565,58.920614709727396
18539,55.753658609363484
18167,49.40627078255089
5615,49.17703244599148
18307,49.612506591534554
5397,49.57112701575635
18102,48.84249039282963
18324,49.940185656927525
18099,57.963281406796874
18015,50.133880740581866
5481,49.581180481616556
18418,50.09497038047895
17831,49.61947591058786
6115,50.305327802725394
17982,48.915116538558145
18014,49.62994292681997
18779,49.88012420046657
18820,49.899097286206676
18558,50.576010357688205
18017,49.556940253058876
17837,49.12165780498156
5976,50.022132972015356
18306,49.94089969949356
6272,49.952747384637036
18331,56.985101122326945
5561,49.322063457841466
17669,49.89721642175151
18855,49.63808156566838
5528,49.53426807955886
18321,50.12554412826984
18172,49.941786621786875
18614,49.495392729159974
17748,49.49650806758948
17800,55.82487077728581
5945,49.61067644716956
18514,49.65606961356927
5644,49.61087182535388
5982,49.93878519481814
5288,54.20324699179124
6265,49.89298825032039
5840,49.40575142923052
17851,60.46942604139227
18246,49.72137076548597
6250,49.475300622938605
5214,49.998372714763875
18777,49.963803565810366
6001,48.86212304764435
5782,49.125793065991886
5484,49.77180836721099
5760,49.416568867696775
6218,49.774901690330715
5953,49.243522901569015
18577,49.568233477228745
6264,50.178150613349636
17770,49.89290568951198
18634,49.23323126718784
5938,49.85588877319415
6214,49.91699593328498
5324,49.51010219149422
18108,49.19254633695411
18469,49.49331634760396
18672,49.943468236002325
18480,55.431220860691234
18531,49.31143206538062
6180,58.167332202107445
5454,49.59398947666433
5364,60.35284318357514
18088,48.638677513520946
17922,49.72637026560898
6286,49.69391991089193
18456,50.53762566210381
17975,49.476393338129185
18397,49.27581599334277
5242,49.76720903516682
5244,49.942758452736875
18445,57.7374298580926
18281,49.401087916898966
5636,49.74021984407469
17957,50.63533838954897
18761,48.905505580423224
17990,49.93494446670135
5123,57.79355097097973
5801,50.08152085048053
6235,49.52221984631432
6108,56.230478266177606
5659,49.719578565883864
18503,61.7033973380378
5190,49.88112937349352
18711,48.98702665902567
18670,49.440540447961
18814,49.652969470909234
18057,58.019810229677915
18751,50.04189881416958
18786,49.07688664858586
6150,49.05692432547738
18574,49.233633144164415
18506,50.08120558634567
18828,49.08507683172847
6069,49.09613415069715
5180,49.868401213247616
6166,48.83810049452876
17791,49.38312122912332
5113,56.203735461613945
17939,49.51183421382554
6259,49.86589434777061
17928,49.48660580355621
17624,61.66201839949446
17623,54.67708044566216
18477,49.10029597782453
17734,49.25217117786916
18275,49.365270092261625
17998,49.65059284715368
17992,49.25444686274243
5655,49.4546351827007
5969,49.431399849486205
5863,49.28677881980703
18803,49.64778040772181
5418,50.447821659727204
5850,49.9411710101811
5240,50.290455115479176
5672,49.05324021542024
6094,49.58094174215247
5293,49.19656896871205
5081,49.67780563111478
5537,48.521170728237685
5663,49.30553206297405
17790,49.16129567904307
6205,61.236662288127214
6198,49.798052972614535
5566,49.236418911558495
5742,54.708045505857086
6096,66.5601511619981
6004,58.04081614948116
5092,55.09279490138576
18593,49.23366754712661
6177,49.280078561700805
5413,49.217852873356975
5917,49.43397814618296
5211,53.07774159601319
5848,49.97073419371616
17839,49.552844396845494
5553,49.56025860524645
18590,49.27631070267588
5451,62.52381835782907
6273,49.30688224330013
17641,49.70310136202015
5523,49.13742893507832
17749,53.72636449035867
6093,49.513381848638176
5440,49.71069263064348
18671,49.296121873057054
5743,58.95791053674632
17740,58.70582012761683
5153,49.441388010641575
17881,48.91460291656778
18256,62.33559860195596
18638,48.72716309887007
5396,49.35107976019484
17997,63.68902923854457
17687,49.08133412089685
18627,49.21037643113957
5277,50.474363981889354
18826,59.8482861680842
5719,49.536608427425
5600,49.495189271597305
18112,55.25510542001865
5522,48.513456490814754
18089,60.111706809049856
5090,58.9181371928058
5124,49.090843001784734
18120,56.679493122600704
5557,49.141646734974856
5796,49.18825623797585
17937,49.05132082417684
18265,49.16459839913732
18878,48.40899005251951
5773,48.50473994626813
18091,49.06599400636106
5964,57.85409604239138
18019,60.25531623693575
5133,49.337122626186535
6170,49.15710620593399
17803,49.518152495400024
5966,49.815858364867765
18124,49.28299735053607
18717,48.24126637956308
5243,49.213844313604476
17882,49.163684156260004
18533,49.167242078486936
18876,49.21437387790793
18744,49.10878244893524
5278,49.46161443540681
5239,48.82496732376019
5358,62.03412556143164
5574,48.86660517948304
5641,60.29372668530848
18186,59.06601705180994
17885,49.090033100241094
5939,48.808987186400046
5155,48.60685919794374
5412,56.30808545525276
17699,48.627519914403194
17640,58.78056877744629
18522,53.36139434842571
17905,49.70992330740828
5575,49.83226444107979
5569,58.14311188333414
5325,48.33156695376027
18703,48.94124994102662
17898,48.105902644387356
18351,48.92480363965808
18560,49.11599131854868
5372,48.73927467246145
17985,55.15083392923779
5186,48.585742065826615
5098,48.82320583566189
18063,48.81584415834226
6041,49.6605253661598
5638,49.15051951942193
18493,48.78735291277179
18216,48.310927492613985
18223,48.92936144655007
5694,48.46065702832846
5088,48.84174496901705
18621,48.829497803145415
5363,48.90615306648936
5943,61.367810088941305
5765,48.59869667677549
17870,48.97471864227475
5106,49.08337349190944
18004,54.947037712898975
17980,48.947232556485766
5385,62.85567346054585
5810,49.14779807242974
6236,48.15999823062491
18393,49.53084721927401
5721,48.28715760810012
18045,48.97206209679814
18335,48.46283977656558
18008,56.24018371151533
5468,47.700368636041894
18806,48.41961625168963
17819,49.21003942613167
5965,47.894981152015674
18230,48.30668674308905
5336,48.31317278408558
5577,48.85176248926325
18760,48.591204945349986
17860,50.24190502841693
18782,48.6858356072241
6072,62.67037804028533
17744,48.53352518947204
18519,48.50208679472158
17811,48.36664106224935
5445,48.641747254645885
5491,47.949764784327655
5992,48.19313132575807
5269,48.187097950812735
18608,48.38369438512555
5582,48.22501834944922
5961,47.71043140887436
18092,46.555580735680685
17830,48.15329440803218
17778,47.54603316319105
6036,48.406219770348045
17698,48.887018907703684
